year,state,state_po,state_ic,office,candidate,party,candidatevotes,totalvotes
2000,California,CA,71,US President,"Hagelin, John",natural law,10934,10965822
2000,Colorado,CO,62,US President,"Bush, George W.",republican,883748,1741368
2000,Colorado,CO,62,US President,"Gore, Al",democrat,738227,1741368
2000,Colorado,CO,62,US President,"Nader, Ralph",green,91434,1741368
2000,Colorado,CO,62,US President,"Browne, Harry",libertarian,12799,1741368
2000,Colorado,CO,62,US President,"Hagelin, John",freedom,10465,1741368
2000,Colorado,CO,62,US President,"Hagelin, John",natural law,2240,1741368
2000,Colorado,CO,62,US President,"Phillips, Howard",constitution party,1319,1741368
2000,Colorado,CO,62,US President,"McReynolds, David",socialist,712,1741368
2000,Colorado,CO,62,US President,"Harris, James",socialist workers,216,1741368
2000,Colorado,CO,62,US President,"Dodge, Earl",prohibition,208,1741368
2000,Connecticut,CT,1,US President,"Gore, Al",democrat,816015,1459525
2000,Connecticut,CT,1,US President,"Bush, George W.",republican,561094,1459525
2000,Connecticut,CT,1,US President,"Nader, Ralph",green,64452,1459525
2000,Connecticut,CT,1,US President,"Phillips, Howard",concerned citizens,9695,1459525
2000,Connecticut,CT,1,US President,"Buchanan, Patrick """"Pat""""",reform party,4731,1459525
2000,Connecticut,CT,1,US President,"Browne, Harry",libertarian,3484,1459525
2000,Connecticut,CT,1,US President,,,54,1459525
2000,Delaware,DE,11,US President,"Gore, Al",democrat,180068,327529
2000,Delaware,DE,11,US President,"Bush, George W.",republican,137288,327529
2000,Delaware,DE,11,US President,"Nader, Ralph",green,8307,327529
2000,Delaware,DE,11,US President,"Buchanan, Patrick """"Pat""""",reform party,777,327529
2000,Delaware,DE,11,US President,"Browne, Harry",libertarian,774,327529
2000,Delaware,DE,11,US President,"Phillips, Howard",constitution party,208,327529
2000,Delaware,DE,11,US President,"Hagelin, John",natural law,107,327529
2000,District of Columbia,DC,55,US President,"Gore, Al",democrat,171923,201894
2000,District of Columbia,DC,55,US President,"Bush, George W.",republican,18073,201894
2000,District of Columbia,DC,55,US President,"Nader, Ralph",green,10576,201894
2000,District of Columbia,DC,55,US President,"Browne, Harry",libertarian,669,201894
2000,District of Columbia,DC,55,US President,,,539,201894
2000,District of Columbia,DC,55,US President,"Harris, James",socialist workers,114,201894
2000,Florida,FL,43,US President,"Bush, George W.",republican,2912790,5963110
2000,Florida,FL,43,US President,"Gore, Al",democrat,2912253,5963110
2000,Florida,FL,43,US President,"Nader, Ralph",green,97488,5963110
2000,Florida,FL,43,US President,"Buchanan, Patrick """"Pat""""",reform party,17484,5963110
2000,Florida,FL,43,US President,"Browne, Harry",libertarian,16415,5963110
2000,Florida,FL,43,US President,"Hagelin, John",natural law,2281,5963110
2000,Florida,FL,43,US President,"Moorehead, Monica",workers world,1804,5963110
2000,Florida,FL,43,US President,"Phillips, Howard",constitution party,1371,5963110
2000,Florida,FL,43,US President,"McReynolds, David",socialist,622,5963110
2000,Florida,FL,43,US President,"Harris, James",socialist workers,562,5963110
2000,Florida,FL,43,US President,,,40,5963110
2000,Georgia,GA,44,US President,"Bush, George W.",republican,1419720,2583208
2000,Georgia,GA,44,US President,"Gore, Al",democrat,1116230,2583208
2000,Georgia,GA,44,US President,"Browne, Harry",libertarian,36332,2583208
2000,Georgia,GA,44,US President,"Buchanan, Patrick """"Pat""""",independent,10926,2583208
2000,Hawaii,HI,82,US President,"Gore, Al",democrat,205286,367951
2000,Hawaii,HI,82,US President,"Bush, George W.",republican,137845,367951
2000,Hawaii,HI,82,US President,"Nader, Ralph",green,21623,367951
2000,Hawaii,HI,82,US President,"Browne, Harry",libertarian,1477,367951
2000,Hawaii,HI,82,US President,"Buchanan, Patrick """"Pat""""",reform party,1071,367951
2000,Hawaii,HI,82,US President,"Phillips, Howard",constitution party,343,367951
2000,Hawaii,HI,82,US President,"Hagelin, John",natural law,306,367951
2000,Idaho,ID,63,US President,"Bush, George W.",republican,336937,501615
2000,Idaho,ID,63,US President,"Gore, Al",democrat,138637,501615
2000,Idaho,ID,63,US President,"Nader, Ralph",green,12292,501615
2000,Idaho,ID,63,US President,"Buchanan, Patrick """"Pat""""",reform party,7615,501615
2000,Idaho,ID,63,US President,"Browne, Harry",libertarian,3488,501615
2000,Idaho,ID,63,US President,"Phillips, Howard",constitution party,1469,501615
2000,Idaho,ID,63,US President,"Hagelin, John",natural law,1177,501615
2000,Illinois,IL,21,US President,"Gore, Al",democrat,2589026,4742108
2000,Illinois,IL,21,US President,"Bush, George W.",republican,2019421,4742108
2000,Illinois,IL,21,US President,"Nader, Ralph",green,103759,4742108
2000,Illinois,IL,21,US President,,independent,16106,4742108
2000,Illinois,IL,21,US President,"Browne, Harry",libertarian,11623,4742108
2000,Illinois,IL,21,US President,"Buchanan, Patrick """"Pat""""",reform party,2127,4742108
2000,Illinois,IL,21,US President,,,46,4742108
2000,Indiana,IN,22,US President,"Bush, George W.",republican,1245836,2199302
2000,Indiana,IN,22,US President,"Gore, Al",democrat,901980,2199302
2000,Indiana,IN,22,US President,,,18997,2199302
2000,Indiana,IN,22,US President,"Buchanan, Patrick """"Pat""""",independent,16959,2199302
2000,Indiana,IN,22,US President,"Browne, Harry",libertarian,15530,2199302
2000,Iowa,IA,31,US President,"Gore, Al",democrat,638517,1353022
2000,Iowa,IA,31,US President,"Bush, George W.",republican,634373,1353022
2000,Iowa,IA,31,US President,,independent,37459,1353022
2000,Iowa,IA,31,US President,"Nader, Ralph",green,29374,1353022
2000,Iowa,IA,31,US President,"Buchanan, Patrick """"Pat""""",reform party,5731,1353022
2000,Iowa,IA,31,US President,"Browne, Harry",libertarian,3209,1353022
2000,Iowa,IA,31,US President,"Hagelin, John",nominated by petition,2281,1353022
2000,Iowa,IA,31,US President,Scattering,,1168,1353022
2000,Iowa,IA,31,US President,"Phillips, Howard",constitution party,613,1353022
2000,Iowa,IA,31,US President,"Harris, James",socialist workers,190,1353022
2000,Iowa,IA,31,US President,"McReynolds, David",socialist,107,1353022
2000,Kansas,KS,32,US President,"Bush, George W.",republican,622332,1072216
2000,Kansas,KS,32,US President,"Gore, Al",democrat,399276,1072216
2000,Kansas,KS,32,US President,,independent,37459,1072216
2000,Kansas,KS,32,US President,"Buchanan, Patrick """"Pat""""",reform party,7370,1072216
2000,Kansas,KS,32,US President,"Browne, Harry",libertarian,4525,1072216
2000,Kansas,KS,32,US President,"Phillips, Howard",constitution party,1254,1072216
2000,Kentucky,KY,51,US President,"Bush, George W.",republican,872520,1544106
2000,Kentucky,KY,51,US President,"Gore, Al",democrat,638923,1544106
2000,Kentucky,KY,51,US President,"Nader, Ralph",green,23118,1544106
2000,Kentucky,KY,51,US President,"Buchanan, Patrick """"Pat""""",reform party,4152,1544106
2000,Kentucky,KY,51,US President,"Browne, Harry",libertarian,2885,1544106
2000,Kentucky,KY,51,US President,"Hagelin, John",natural law,1513,1544106
2000,Kentucky,KY,51,US President,,constitution party,915,1544106
2000,Kentucky,KY,51,US President,,,80,1544106
2000,Louisiana,LA,45,US President,"Bush, George W.",republican,927871,1765656
2000,Louisiana,LA,45,US President,"Gore, Al",democrat,792344,1765656
2000,Louisiana,LA,45,US President,"Nader, Ralph",green,20473,1765656
2000,Louisiana,LA,45,US President,"Buchanan, Patrick """"Pat""""",reform party,14356,1765656
2000,Louisiana,LA,45,US President,"Phillips, Howard",constitution party,5483,1765656
2000,Louisiana,LA,45,US President,"Browne, Harry",libertarian,2951,1765656
2000,Louisiana,LA,45,US President,"Harris, James",socialist workers,1103,1765656
2000,Louisiana,LA,45,US President,"Hagelin, John",natural law,1075,1765656
2000,Maine,ME,2,US President,"Gore, Al",democrat,319951,651817
2000,Maine,ME,2,US President,"Bush, George W.",republican,286616,651817
2000,Maine,ME,2,US President,"Nader, Ralph",green,37127,651817
2000,Maine,ME,2,US President,"Buchanan, Patrick """"Pat""""",reform party,4443,651817
2000,Maine,ME,2,US President,"Browne, Harry",libertarian,3074,651817
2000,Maine,ME,2,US President,"Phillips, Howard",constitution party,579,651817
2000,Maine,ME,2,US President,Other,,27,651817
2000,Maryland,MD,52,US President,"Gore, Al",democrat,1144008,2025212
2000,Maryland,MD,52,US President,"Bush, George W.",republican,813827,2025212
2000,Maryland,MD,52,US President,"Nader, Ralph",green,53768,2025212
2000,Maryland,MD,52,US President,"Browne, Harry",libertarian,5310,2025212
2000,Maryland,MD,52,US President,"Buchanan, Patrick """"Pat""""",reform party,4248,2025212
2000,Maryland,MD,52,US President,,,1656,2025212
2000,Maryland,MD,52,US President,Other,,1477,2025212
2000,Maryland,MD,52,US President,"Phillips, Howard",constitution party,918,2025212
2000,Massachusetts,MA,3,US President,"Gore, Al",democrat,1616487,2733964
2000,Massachusetts,MA,3,US President,"Bush, George W.",republican,878502,2733964
2000,Massachusetts,MA,3,US President,"Nader, Ralph",green,173564,2733964
2000,Massachusetts,MA,3,US President,Blank Vote/Scattering,,31022,2733964
2000,Massachusetts,MA,3,US President,"Browne, Harry",libertarian,16366,2733964
2000,Massachusetts,MA,3,US President,"Buchanan, Patrick """"Pat""""",reform party,11149,2733964
2000,Massachusetts,MA,3,US President,Other,,3990,2733964
2000,Massachusetts,MA,3,US President,"Hagelin, John",unenrolled,2884,2733964
2000,Michigan,MI,23,US President,"Gore, Al",democrat,2170418,4232501
2000,Michigan,MI,23,US President,"Bush, George W.",republican,1953139,4232501
2000,Michigan,MI,23,US President,"Nader, Ralph",green,84165,4232501
2000,Michigan,MI,23,US President,"Browne, Harry",libertarian,16711,4232501
2000,Michigan,MI,23,US President,"Phillips, Howard",u.s. taxpayers party,3791,4232501
2000,Michigan,MI,23,US President,"Hagelin, John",natural law,2426,4232501
2000,Michigan,MI,23,US President,,,1851,4232501
2000,Minnesota,MN,33,US President,"Gore, Al",democratic-farmer-labor,1168266,2438685
2000,Minnesota,MN,33,US President,"Bush, George W.",republican,1109659,2438685
2000,Minnesota,MN,33,US President,"Nader, Ralph",green,126696,2438685
2000,Minnesota,MN,33,US President,"Buchanan, Patrick """"Pat""""",reform party minnesota,22166,2438685
2000,Minnesota,MN,33,US President,"Browne, Harry",libertarian,5282,2438685
2000,Minnesota,MN,33,US President,"Phillips, Howard",constitution party,3272,2438685
2000,Minnesota,MN,33,US President,"Buchanan, Patrick """"Pat""""",reform party,2294,2438685
2000,Minnesota,MN,33,US President,"Harris, James",socialist workers,1022,2438685
2000,Minnesota,MN,33,US President,,,28,2438685
2000,Mississippi,MS,46,US President,"Bush, George W.",republican,572844,994184
2000,Mississippi,MS,46,US President,"Gore, Al",democrat,404614,994184
2000,Mississippi,MS,46,US President,,independent,8735,994184
2000,Mississippi,MS,46,US President,"Phillips, Howard",constitution party,3267,994184
2000,Mississippi,MS,46,US President,"Buchanan, Patrick """"Pat""""",reform party,2265,994184
2000,Mississippi,MS,46,US President,"Browne, Harry",libertarian,2009,994184
2000,Mississippi,MS,46,US President,"Hagelin, John",natural law,450,994184
2000,Missouri,MO,34,US President,"Bush, George W.",republican,1189924,2359892
2000,Missouri,MO,34,US President,"Gore, Al",democrat,1111138,2359892
2000,Missouri,MO,34,US President,"Nader, Ralph",green,38515,2359892
2000,Missouri,MO,34,US President,"Buchanan, Patrick """"Pat""""",reform party,9818,2359892
2000,Missouri,MO,34,US President,"Browne, Harry",libertarian,7436,2359892
2000,Missouri,MO,34,US President,"Phillips, Howard",constitution party,1957,2359892
2000,Missouri,MO,34,US President,"Hagelin, John",natural law,1104,2359892
2000,Montana,MT,64,US President,"Bush, George W.",republican,240178,410986
2000,Montana,MT,64,US President,"Gore, Al",democrat,137126,410986
2000,Montana,MT,64,US President,"Nader, Ralph",green,24437,410986
2000,Montana,MT,64,US President,"Buchanan, Patrick """"Pat""""",reform party,5697,410986
2000,Montana,MT,64,US President,"Browne, Harry",libertarian,1718,410986
2000,Montana,MT,64,US President,"Phillips, Howard",constitution party,1155,410986
2000,Montana,MT,64,US President,"Hagelin, John",natural law,675,410986
2000,Nebraska,NE,35,US President,"Bush, George W.",republican,433862,697019
2000,Nebraska,NE,35,US President,"Gore, Al",democrat,231780,697019
2000,Nebraska,NE,35,US President,"Nader, Ralph",green,24540,697019
2000,Nebraska,NE,35,US President,,nominated by petition,4114,697019
2000,Nebraska,NE,35,US President,"Browne, Harry",libertarian,2245,697019
2000,Nebraska,NE,35,US President,,natural law,478,967019
2000,Nevada,NV,65,US President,"Bush, George W.",republican,301575,609426
2000,Nevada,NV,65,US President,"Gore, Al",democrat,279978,609426
2000,Nevada,NV,65,US President,"Nader, Ralph",green,15008,609426
2000,Nevada,NV,65,US President,"Buchanan, Patrick """"Pat""""",citizens first,4747,609426
2000,Nevada,NV,65,US President,None Of These Candidates,,3315,609426
2000,Nevada,NV,65,US President,"Browne, Harry",libertarian,3311,609426
2000,Nevada,NV,65,US President,"Phillips, Howard",independent american,621,609426
2000,Nevada,NV,65,US President,"Hagelin, John",natural law,415,609426
2000,Nevada,NV,65,US President,Blank Vote,,282,609426
2000,Nevada,NV,65,US President,Over Vote,,174,609426
2000,New Hampshire,NH,4,US President,"Bush, George W.",republican,273559,569081
2000,New Hampshire,NH,4,US President,"Gore, Al",democrat,266348,569081
2000,New Hampshire,NH,4,US President,"Nader, Ralph",green,22198,569081
2000,New Hampshire,NH,4,US President,"Browne, Harry",libertarian,2757,569081
2000,New Hampshire,NH,4,US President,"Buchanan, Patrick """"Pat""""",independence,2615,569081
2000,New Hampshire,NH,4,US President,,,1276,569081
2000,New Hampshire,NH,4,US President,,constitution party,328,569081
2000,New Jersey,NJ,12,US President,"Gore, Al",democrat,1788850,3187226
2000,New Jersey,NJ,12,US President,"Bush, George W.",republican,1284173,3187226
2000,New Jersey,NJ,12,US President,,independent,114203,3187226
2000,New Mexico,NM,66,US President,"Gore, Al",democrat,286783,598605
2000,New Mexico,NM,66,US President,"Bush, George W.",republican,286417,598605
2000,New Mexico,NM,66,US President,"Nader, Ralph",green,21251,598605
2000,New Mexico,NM,66,US President,"Browne, Harry",libertarian,2058,598605
2000,New Mexico,NM,66,US President,"Buchanan, Patrick """"Pat""""",reform party,1392,598605
2000,New Mexico,NM,66,US President,"Hagelin, John",natural law,361,598605
2000,New Mexico,NM,66,US President,"Phillips, Howard",constitution party,343,598605
2000,New York,NY,13,US President,"Gore, Al",democrat,3942215,6960215
2000,New York,NY,13,US President,"Bush, George W.",republican,2258577,6960215
2000,New York,NY,13,US President,"Nader, Ralph",green,244030,6960215
2000,New York,NY,13,US President,"Bush, George W.",conservative,144797,6960215
2000,New York,NY,13,US President,Blank Vote/Scattering,,138216,6960215
2000,New York,NY,13,US President,"Gore, Al",working families,88395,6960215
2000,New York,NY,13,US President,"Gore, Al",liberal party,77087,6960215
2000,New York,NY,13,US President,"Buchanan, Patrick """"Pat""""",right-to-life,25175,6960215
2000,New York,NY,13,US President,"Hagelin, John",independence,24361,6960215
2000,New York,NY,13,US President,"Browne, Harry",libertarian,7649,6960215
2000,New York,NY,13,US President,"Buchanan, Patrick """"Pat""""",reform party,6424,6960215
2000,New York,NY,13,US President,"Harris, James",socialist workers,1789,6960215
2000,New York,NY,13,US President,"Phillips, Howard",constitution party,1498,6960215
2000,New York,NY,13,US President,,socialist,2,6960215
2000,North Carolina,NC,47,US President,"Bush, George W.",republican,1631163,2914990
2000,North Carolina,NC,47,US President,"Gore, Al",democrat,1257692,2914990
2000,North Carolina,NC,47,US President,"Browne, Harry",libertarian,13891,2914990
2000,North Carolina,NC,47,US President,"Buchanan, Patrick """"Pat""""",reform party,8874,2914990
2000,North Carolina,NC,47,US President,Not Designated,socialist,3370,2914990
2000,North Dakota,ND,36,US President,"Bush, George W.",republican,174852,288256
2000,North Dakota,ND,36,US President,"Gore, Al",democrat,95284,288256
2000,North Dakota,ND,36,US President,,independent,10459,288256
2000,North Dakota,ND,36,US President,"Buchanan, Patrick """"Pat""""",reform party,7288,288256
2000,North Dakota,ND,36,US President,"Phillips, Howard",constitution party,373,288256
2000,Ohio,OH,24,US President,"Bush, George W.",republican,2350363,4701998
2000,Ohio,OH,24,US President,"Gore, Al",democrat,2183628,4701998
2000,Ohio,OH,24,US President,Not Designated,,148353,4701998
2000,Ohio,OH,24,US President,"Browne, Harry",libertarian,13473,4701998
2000,Ohio,OH,24,US President,"Hagelin, John",natural law,6181,4701998
2000,Oklahoma,OK,53,US President,"Bush, George W.",republican,744337,1234229
2000,Oklahoma,OK,53,US President,"Gore, Al",democrat,474276,1234229
2000,Oklahoma,OK,53,US President,"Buchanan, Patrick """"Pat""""",reform party,9014,1234229
2000,Oklahoma,OK,53,US President,"Browne, Harry",libertarian,6602,1234229
2000,Oregon,OR,72,US President,"Gore, Al",democrat,720342,1533950
2000,Oregon,OR,72,US President,"Bush, George W.",republican,713577,1533950
2000,Oregon,OR,72,US President,"Nader, Ralph",green,77357,1533950
2000,Oregon,OR,72,US President,"Browne, Harry",libertarian,7447,1533950
2000,Oregon,OR,72,US President,"Buchanan, Patrick """"Pat""""",independent,7063,1533950
2000,Oregon,OR,72,US President,Other,,3401,1533950
2000,Oregon,OR,72,US President,"Buchanan, Patrick """"Pat""""",reform party,2574,1533950
2000,Oregon,OR,72,US President,"Phillips, Howard",constitution party,2189,1533950
2000,Pennsylvania,PA,14,US President,"Gore, Al",democrat,2485967,4912185
2000,Pennsylvania,PA,14,US President,"Bush, George W.",republican,2281127,4912185
2000,Pennsylvania,PA,14,US President,"Nader, Ralph",green,103392,4912185
2000,Pennsylvania,PA,14,US President,"Buchanan, Patrick """"Pat""""",reform party,16023,4912185
2000,Pennsylvania,PA,14,US President,"Phillips, Howard",constitution party,14428,4912185
2000,Pennsylvania,PA,14,US President,"Browne, Harry",libertarian,11248,4912185
2000,Rhode Island,RI,5,US President,"Gore, Al",democrat,249508,409112
2000,Rhode Island,RI,5,US President,"Bush, George W.",republican,130555,409112
2000,Rhode Island,RI,5,US President,"Nader, Ralph",green,25052,409112
2000,Rhode Island,RI,5,US President,"Buchanan, Patrick """"Pat""""",reform party,2273,409112
2000,Rhode Island,RI,5,US President,"Browne, Harry",libertarian,742,409112
2000,Rhode Island,RI,5,US President,,,329,409112
2000,Rhode Island,RI,5,US President,"Hagelin, John",natural law,271,409112
2000,Rhode Island,RI,5,US President,"Moorehead, Monica",workers world,199,409112
2000,Rhode Island,RI,5,US President,"Phillips, Howard",constitution party,97,409112
2000,Rhode Island,RI,5,US President,,socialist,52,409112
2000,Rhode Island,RI,5,US President,,socialist workers,34,409112
2000,South Carolina,SC,48,US President,"Bush, George W.",republican,786892,1383902
2000,South Carolina,SC,48,US President,"Gore, Al",democrat,566037,1383902
2000,South Carolina,SC,48,US President,"Nader, Ralph",united citizens,20279,1383902
2000,South Carolina,SC,48,US President,"Browne, Harry",libertarian,4760,1383902
2000,South Carolina,SC,48,US President,"Buchanan, Patrick """"Pat""""",reform party,3309,1383902
2000,South Carolina,SC,48,US President,,constitution party,1682,1383902
2000,South Carolina,SC,48,US President,"Hagelin, John",natural law,943,1383902
2000,South Dakota,SD,37,US President,"Bush, George W.",republican,190700,316269
2000,South Dakota,SD,37,US President,"Gore, Al",democrat,118804,316269
2000,South Dakota,SD,37,US President,"Buchanan, Patrick """"Pat""""",reform party,3322,316269
2000,South Dakota,SD,37,US President,"Phillips, Howard",independent,1781,316269
2000,South Dakota,SD,37,US President,"Browne, Harry",libertarian,1662,316269
2000,Tennessee,TN,54,US President,"Bush, George W.",republican,1061949,2076181
2000,Tennessee,TN,54,US President,"Gore, Al",democrat,981720,2076181
2000,Tennessee,TN,54,US President,,independent,32084,2076181
2000,Tennessee,TN,54,US President,,,428,2076181
2000,Texas,TX,49,US President,"Bush, George W.",republican,3799639,6407637
2000,Texas,TX,49,US President,"Gore, Al",democrat,2433746,6407637
2000,Texas,TX,49,US President,"Nader, Ralph",green,137994,6407637
2000,Texas,TX,49,US President,"Browne, Harry",libertarian,23160,6407637
2000,Texas,TX,49,US President,,independent,12394,6407637
2000,Texas,TX,49,US President,,,704,6407637
2000,Utah,UT,67,US President,"Bush, George W.",republican,515096,770754
2000,Utah,UT,67,US President,"Gore, Al",democrat,203053,770754
2000,Utah,UT,67,US President,"Nader, Ralph",green,35850,770754
2000,Utah,UT,67,US President,"Buchanan, Patrick """"Pat""""",reform party,9319,770754
2000,Utah,UT,67,US President,"Browne, Harry",libertarian,3616,770754
2000,Utah,UT,67,US President,"Phillips, Howard",independent american,2709,770754
2000,Utah,UT,67,US President,"Hagelin, John",natural law,763,770754
2000,Utah,UT,67,US President,"Harris, James",socialist workers,186,770754
2000,Utah,UT,67,US President,,no party affiliation,161,770754
2000,Utah,UT,67,US President,,,1,770754
2000,Vermont,VT,6,US President,"Gore, Al",democrat,149022,294308
2000,Vermont,VT,6,US President,"Bush, George W.",republican,119775,294308
2000,Vermont,VT,6,US President,"Nader, Ralph",progressive/green,20374,294308
2000,Vermont,VT,6,US President,"Buchanan, Patrick """"Pat""""",reform party,2192,294308
2000,Vermont,VT,6,US President,"Dennis """"Denny"""", Lane",vermont grassroots,1044,294308
2000,Vermont,VT,6,US President,"Browne, Harry",libertarian,784,294308
2000,Vermont,VT,6,US President,,,514,294308
2000,Vermont,VT,6,US President,"Hagelin, John",natural law,219,294308
2000,Vermont,VT,6,US President,"McReynolds, David",liberty union party,161,294308
2000,Vermont,VT,6,US President,"Phillips, Howard",constitution party,153,294308
2000,Vermont,VT,6,US President,"Harris, James",socialist workers,70,294308
2000,Virginia,VA,40,US President,"Bush, George W.",republican,1437490,2739447
2000,Virginia,VA,40,US President,"Gore, Al",democrat,1217290,2739447
2000,Virginia,VA,40,US President,"Nader, Ralph",green,59398,2739447
2000,Virginia,VA,40,US President,"Browne, Harry",libertarian,15198,2739447
2000,Virginia,VA,40,US President,"Buchanan, Patrick """"Pat""""",reform party,5455,2739447
2000,Virginia,VA,40,US President,,,2807,2739447
2000,Virginia,VA,40,US President,"Phillips, Howard",conservative,1809,2739447
2000,Washington,WA,73,US President,"Gore, Al",democrat,1247652,2487433
2000,Washington,WA,73,US President,"Bush, George W.",republican,1108864,2487433
2000,Washington,WA,73,US President,"Nader, Ralph",green,103002,2487433
2000,Washington,WA,73,US President,"Browne, Harry",libertarian,13135,2487433
2000,Washington,WA,73,US President,"Buchanan, Patrick """"Pat""""",freedom,7171,2487433
2000,Washington,WA,73,US President,"Hagelin, John",natural law,2927,2487433
2000,Washington,WA,73,US President,"Phillips, Howard",constitution party,1989,2487433
2000,Washington,WA,73,US President,"Moorehead, Monica",workers world,1729,2487433
2000,Washington,WA,73,US President,"McReynolds, David",socialist,660,2487433
2000,Washington,WA,73,US President,"Harris, James",socialist workers,304,2487433
2000,West Virginia,WV,56,US President,"Bush, George W.",republican,336475,648124
2000,West Virginia,WV,56,US President,"Gore, Al",democrat,295497,648124
2000,West Virginia,WV,56,US President,"Nader, Ralph",green,10680,648124
2000,West Virginia,WV,56,US President,"Buchanan, Patrick """"Pat""""",reform party,3169,648124
2000,West Virginia,WV,56,US President,"Browne, Harry",libertarian,1912,648124
2000,West Virginia,WV,56,US President,"Hagelin, John",natural law,367,648124
2000,West Virginia,WV,56,US President,,,24,648124
2000,Wisconsin,WI,25,US President,"Gore, Al",democrat,1242987,2598607
2000,Wisconsin,WI,25,US President,"Bush, George W.",republican,1237279,2598607
2000,Wisconsin,WI,25,US President,"Nader, Ralph",green,94070,2598607
2000,Wisconsin,WI,25,US President,,independent,13693,2598607
2000,Wisconsin,WI,25,US President,"Browne, Harry",libertarian,6640,2598607
2000,Wisconsin,WI,25,US President,,constitution party,2042,2598607
2000,Wisconsin,WI,25,US President,Scattering,,1896,2598607
2000,Wyoming,WY,68,US President,"Bush, George W.",republican,147947,213726
2000,Wyoming,WY,68,US President,"Gore, Al",democrat,60481,213726
2000,Wyoming,WY,68,US President,"Buchanan, Patrick """"Pat""""",reform party,2724,213726
2000,Wyoming,WY,68,US President,"Browne, Harry",libertarian,1443,213726
2000,Wyoming,WY,68,US President,"Phillips, Howard",independent,720,213726
2000,Wyoming,WY,68,US President,"Hagelin, John",natural law,411,213726
2004,Alabama,AL,41,US President,"Bush, George W.",republican,1176394,1883415
2004,Alabama,AL,41,US President,"Kerry, John",democrat,693933,1883415
2004,Alabama,AL,41,US President,Other,independent,12190,1883415
2004,Alabama,AL,41,US President,Other,,898,1883415
2004,Alaska,AK,81,US President,"Bush, George W.",republican,190889,312598
2004,Alaska,AK,81,US President,"Kerry, John",democrat,111025,312598
2004,Alaska,AK,81,US President,"Nader, Ralph",populist,5069,312598
2004,Alaska,AK,81,US President,"Peroutka, Michael",alaskan independence party,2092,312598
2004,Alaska,AK,81,US President,"Badnarik, Michael",libertarian,1675,312598
2004,Alaska,AK,81,US President,"Cobb, David",green,1058,312598
2004,Alaska,AK,81,US President,Other,,790,312598
2004,Arizona,AZ,61,US President,"Bush, George W.",republican,1104294,2012585
2004,Arizona,AZ,61,US President,"Kerry, John",democrat,893524,2012585
2004,Arizona,AZ,61,US President,"Badnarik, Michael",libertarian,11856,2012585
2004,Arizona,AZ,61,US President,Other,,2911,2012585
2004,Arkansas,AR,42,US President,"Bush, George W.",republican,572898,1054945
2004,Arkansas,AR,42,US President,"Kerry, John",democrat,469953,1054945
2004,Arkansas,AR,42,US President,"Nader, Ralph",populist,6171,1054945
2004,Arkansas,AR,42,US President,"Badnarik, Michael",libertarian,2352,1054945
2004,Arkansas,AR,42,US President,"Peroutka, Michael",constitution party,2083,1054945
2004,Arkansas,AR,42,US President,"Cobb, David",green,1488,1054945
2004,California,CA,71,US President,"Kerry, John",democrat,6745485,12421353
2004,California,CA,71,US President,"Bush, George W.",republican,5509826,12421353
2004,California,CA,71,US President,"Badnarik, Michael",libertarian,50165,12421353
2004,California,CA,71,US President,"Cobb, David",green,40771,12421353
2004,California,CA,71,US President,"Peltier, Leonard",peace & freedom,27607,12421353
2004,California,CA,71,US President,"Peroutka, Michael",american independent party,26645,12421353
2004,California,CA,71,US President,Other,,20854,12421353
2004,Colorado,CO,62,US President,"Bush, George W.",republican,1101255,2129630
2004,Colorado,CO,62,US President,"Kerry, John",democrat,1001732,2129630
2004,Colorado,CO,62,US President,"Nader, Ralph",reform party,12718,2129630
2004,Colorado,CO,62,US President,"Badnarik, Michael",libertarian,7664,2129630
2004,Colorado,CO,62,US President,"Peroutka, Michael",american constitution party,2562,2129630
2004,Colorado,CO,62,US President,"Cobb, David",green,1591,2129630
2004,Colorado,CO,62,US President,"Andress, Stanford",unaffiliated,804,2129630
2004,Colorado,CO,62,US President,"Amondson, Gene",concerns of people,378,2129630
2004,Colorado,CO,62,US President,"Van Auken, Bill",socialist equality party,329,2129630
2004,Colorado,CO,62,US President,"Calero, Roger",socialist workers,241,2129630
2004,Colorado,CO,62,US President,"Brown, Walt",socialist,216,2129630
2004,Colorado,CO,62,US President,"Dodge, Earl",prohibition,140,2129630
2004,Connecticut,CT,1,US President,"Kerry, John",democrat,857488,1578769
2004,Connecticut,CT,1,US President,"Bush, George W.",republican,693826,1578769
2004,Connecticut,CT,1,US President,"Nader, Ralph",petitioning candidate,12969,1578769
2004,Connecticut,CT,1,US President,"Cobb, David",green,9564,1578769
2004,Connecticut,CT,1,US President,"Badnarik, Michael",libertarian,3367,1578769
2004,Connecticut,CT,1,US President,"Peroutka, Michael",concerned citizens,1543,1578769
2004,Connecticut,CT,1,US President,"Calero, Roger",socialist workers,12,1578769
2004,Delaware,DE,11,US President,"Kerry, John",democrat,200152,375190
2004,Delaware,DE,11,US President,"Bush, George W.",republican,171660,375190
2004,Delaware,DE,11,US President,"Nader, Ralph",independent,2153,375190
2004,Delaware,DE,11,US President,"Badnarik, Michael",libertarian,586,375190
2004,Delaware,DE,11,US President,"Peroutka, Michael",constitution party,289,375190
2004,Delaware,DE,11,US President,"Cobb, David",green,250,375190
